id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
4318268022	20080731	1	900000000000207008	302933001	10013000	1	363698007	900000000000010007	900000000000451002
4349542025	20080731	1	900000000000207008	21333004	10013000	0	363698007	900000000000010007	900000000000451002
4503436026	20080731	1	900000000000207008	275326005	10013000	1	363698007	900000000000010007	900000000000451002
3931186026	20080731	1	900000000000207008	297185007	10052007	0	116680003	900000000000010007	900000000000451002
4035224028	20080731	1	900000000000207008	49917003	10052007	0	116680003	900000000000010007	900000000000451002
4286918021	20080731	1	900000000000207008	235856003	10200004	0	363698007	900000000000010007	900000000000451002
4287000025	20080731	1	900000000000207008	235886005	10200004	0	363698007	900000000000010007	900000000000451002
4295770023	20080731	1	900000000000207008	249565005	10200004	0	363698007	900000000000010007	900000000000451002
4363220027	20080731	1	900000000000207008	59927004	10200004	0	363698007	900000000000010007	900000000000451002
4372636028	20080731	1	900000000000207008	94381002	10200004	1	363698007	900000000000010007	900000000000451002
4449807020	20080731	1	900000000000207008	95214007	10200004	1	363698007	900000000000010007	900000000000451002
4474681027	20080731	1	900000000000207008	93870000	10200004	1	363698007	900000000000010007	900000000000451002
4478042023	20080731	1	900000000000207008	126851005	10200004	1	363698007	900000000000010007	900000000000451002
4486615020	20080731	1	900000000000207008	408646000	10200004	1	363698007	900000000000010007	900000000000451002
4373358027	20080731	1	900000000000207008	93628008	102274008	0	363705008	900000000000010007	900000000000451002
4383050024	20080731	1	900000000000207008	93618004	102274008	0	363705008	900000000000010007	900000000000451002
4376896029	20080731	1	900000000000207008	93436006	102275009	0	363705008	900000000000010007	900000000000451002
4382701027	20080731	1	900000000000207008	92493009	102276005	0	363705008	900000000000010007	900000000000451002
4375165028	20080731	1	900000000000207008	93371005	102283003	1	116676008	900000000000010007	900000000000451002
4377573026	20080731	1	900000000000207008	92835008	102287002	1	363698007	900000000000010007	900000000000451002
4383051023	20080731	1	900000000000207008	93618004	102287002	1	363698007	900000000000010007	900000000000451002
4383864020	20080731	1	900000000000207008	93306001	102287002	1	363698007	900000000000010007	900000000000451002
4447379020	20080731	1	900000000000207008	91874003	102287002	1	363698007	900000000000010007	900000000000451002
4464552022	20080731	1	900000000000207008	93563005	102287002	1	363698007	900000000000010007	900000000000451002
4472705027	20080731	1	900000000000207008	93238009	102287002	1	363698007	900000000000010007	900000000000451002
4472866020	20080731	1	900000000000207008	92889005	102287002	1	363698007	900000000000010007	900000000000451002
4597278022	20120131	1	900000000000207008	449917004	102292000	0	363698007	900000000000010007	900000000000451002
3912066024	20080731	1	900000000000207008	281480001	102299009	0	116680003	900000000000010007	900000000000451002
4332158024	20080731	1	900000000000207008	312584000	102299009	1	363698007	900000000000010007	900000000000451002
4373353020	20080731	1	900000000000207008	93572002	102302009	1	363698007	900000000000010007	900000000000451002
4373552027	20080731	1	900000000000207008	91875002	102302009	1	363698007	900000000000010007	900000000000451002
4383875024	20080731	1	900000000000207008	92899000	102302009	1	363698007	900000000000010007	900000000000451002
4446659026	20080731	1	900000000000207008	93628008	102302009	1	363698007	900000000000010007	900000000000451002
4448822021	20080731	1	900000000000207008	92848007	102302009	1	363698007	900000000000010007	900000000000451002
4449087024	20080731	1	900000000000207008	93371005	102302009	1	363698007	900000000000010007	900000000000451002
4463243024	20080731	1	900000000000207008	92493009	102302009	1	363698007	900000000000010007	900000000000451002
4472898025	20080731	1	900000000000207008	93436006	102302009	1	363698007	900000000000010007	900000000000451002
3839567027	20090731	1	900000000000207008	102314001	102303004	0	116680003	900000000000010007	900000000000451002
4523152027	20090731	1	900000000000207008	441676000	102314001	1	424226004	900000000000010007	900000000000451002
3986788024	20080731	1	900000000000207008	361697005	1028005	0	116680003	900000000000010007	900000000000451002
3846935021	20080731	1	900000000000207008	106147001	102957003	0	116680003	900000000000010007	900000000000451002
3929159023	20080731	1	900000000000207008	299735001	102957003	0	116680003	900000000000010007	900000000000451002
3956077025	20080731	1	900000000000207008	313287004	102957003	0	116680003	900000000000010007	900000000000451002
4234902025	20080731	1	900000000000207008	386783003	102957003	0	116680003	900000000000010007	900000000000451002
4526971022	20110131	0	900000000000207008	106150003	102957003	0	116680003	900000000000010007	900000000000451002
4527132029	20110131	0	900000000000207008	246605000	102957003	0	116680003	900000000000010007	900000000000451002
4527466027	20110131	0	900000000000207008	246556002	102957003	0	116680003	900000000000010007	900000000000451002
3883509024	20110131	1	900000000000012004	246136009	103335007	0	116680003	900000000000010007	900000000000451002
3896784020	20110131	1	900000000000012004	260928003	103377007	0	116680003	900000000000010007	900000000000451002
3898335022	20110131	1	900000000000012004	263563003	103377007	0	116680003	900000000000010007	900000000000451002
3901869024	20110131	1	900000000000012004	263539006	103377007	0	116680003	900000000000010007	900000000000451002
3878899029	20110131	1	900000000000012004	246229000	103421006	0	116680003	900000000000010007	900000000000451002
4127672027	20110131	1	900000000000012004	263620007	103421006	0	116680003	900000000000010007	900000000000451002
4475936023	20080731	1	900000000000207008	18834007	103629003	1	116676008	900000000000010007	900000000000451002
3995519028	20080731	1	900000000000207008	26231004	103693007	0	116680003	900000000000010007	900000000000451002
4080311026	20080731	1	900000000000207008	84028004	103693007	0	116680003	900000000000010007	900000000000451002
4100085022	20080731	1	900000000000207008	363074004	103693007	0	116680003	900000000000010007	900000000000451002
4105386025	20080731	1	900000000000207008	363072000	103693007	0	116680003	900000000000010007	900000000000451002
4557014028	20100131	0	900000000000207008	285570007	103693007	0	116680003	900000000000010007	900000000000451002
4241008027	20080731	1	900000000000207008	429381005	103716009	0	116680003	900000000000010007	900000000000451002
4365855024	20080731	1	900000000000207008	88232005	10410005	0	363698007	900000000000010007	900000000000451002
4054159020	20080731	1	900000000000207008	76844004	10443009	0	116680003	900000000000010007	900000000000451002
3841313022	20090731	1	900000000000207008	105456007	105455006	0	116680003	900000000000010007	900000000000451002
3899523026	20110131	1	900000000000012004	260726005	10546003	0	116680003	900000000000010007	900000000000451002
3900958028	20110131	1	900000000000012004	260225008	10546003	0	116680003	900000000000010007	900000000000451002
4262845029	20110131	1	900000000000012004	410673009	10546003	0	116680003	900000000000010007	900000000000451002
4262861027	20110131	1	900000000000012004	410678000	10546003	0	116680003	900000000000010007	900000000000451002
4267700029	20110131	1	900000000000012004	410612007	10546003	0	116680003	900000000000010007	900000000000451002
4056254021	20080731	1	900000000000207008	73192008	1055001	0	116680003	900000000000010007	900000000000451002
3905533027	20080731	1	900000000000207008	115669006	105590001	0	116680003	900000000000010007	900000000000451002
3911231029	20080731	1	900000000000207008	115668003	105590001	0	116680003	900000000000010007	900000000000451002
3926903029	20080731	1	900000000000207008	116273005	105590001	0	116680003	900000000000010007	900000000000451002
3949942021	20080731	1	900000000000207008	312412007	105590001	0	116680003	900000000000010007	900000000000451002
3950771026	20080731	1	900000000000207008	312413002	105590001	0	116680003	900000000000010007	900000000000451002
3956785026	20080731	1	900000000000207008	312417001	105590001	0	116680003	900000000000010007	900000000000451002
4078757024	20080731	1	900000000000207008	91720002	105590001	0	116680003	900000000000010007	900000000000451002
4118489028	20080731	1	900000000000207008	260769002	105590001	0	116680003	900000000000010007	900000000000451002
4144635021	20080731	1	900000000000207008	410942007	105590001	0	116680003	900000000000010007	900000000000451002
4161396020	20080731	1	900000000000207008	406455002	105590001	0	116680003	900000000000010007	900000000000451002
4266623025	20090731	1	900000000000207008	441900009	105590001	0	116680003	900000000000010007	900000000000451002
4292154024	20080731	1	900000000000207008	236514003	105590001	0	246075003	900000000000010007	900000000000451002
4310415028	20080731	1	900000000000207008	282100009	105590001	0	246075003	900000000000010007	900000000000451002
4310686027	20080731	1	900000000000207008	281706009	105590001	1	363701004	900000000000010007	900000000000451002
4315302024	20080731	1	900000000000207008	303244009	105590001	1	363701004	900000000000010007	900000000000451002
4338027028	20080731	1	900000000000207008	418038007	105590001	0	246075003	900000000000010007	900000000000451002
4338028022	20080731	1	900000000000207008	419199007	105590001	0	246075003	900000000000010007	900000000000451002
4364141022	20080731	1	900000000000207008	60095008	105590001	1	363701004	900000000000010007	900000000000451002
4382178026	20080731	1	900000000000207008	363314000	105590001	0	246075003	900000000000010007	900000000000451002
4399327026	20080731	1	900000000000207008	418634005	105590001	0	246075003	900000000000010007	900000000000451002
4467620024	20080731	1	900000000000207008	119587005	105590001	1	363701004	900000000000010007	900000000000451002
4469778029	20080731	1	900000000000207008	363186003	105590001	1	363701004	900000000000010007	900000000000451002
4509073025	20080731	1	900000000000207008	432102000	105590001	1	363701004	900000000000010007	900000000000451002
4664642022	20130131	1	900000000000207008	312880001	105590001	1	363701004	900000000000010007	900000000000451002
4664652021	20130131	1	900000000000207008	285579008	105590001	1	363701004	900000000000010007	900000000000451002
4664726023	20130131	1	900000000000207008	312881002	105590001	1	363701004	900000000000010007	900000000000451002
4253921020	20080731	1	900000000000207008	413924001	105597003	0	116680003	900000000000010007	900000000000451002
4580029023	20090131	0	900000000000207008	397540003	105597003	0	116680003	900000000000010007	900000000000451002
3924633024	20080731	1	900000000000207008	284003005	105606008	0	116680003	900000000000010007	900000000000451002
3976110022	20080731	1	900000000000207008	125610000	105606008	0	116680003	900000000000010007	900000000000451002
4557032028	20100131	0	900000000000207008	263126002	105606008	0	116680003	900000000000010007	900000000000451002
3843144025	20080731	1	900000000000207008	210483004	105615001	0	116680003	900000000000010007	900000000000451002
